,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,Stynkfysh,@RpsAgainstTrump Does nothing to compensate CR for the public humiliation that will probably dwarf any of the other… https://t.co/VDsgI6WSVh,2022-04-08 20:58:54+00:00,United States,Twitter for iPhone,0,0,0,0
1,Mx_Defying,@SShoobert @HumanHeadline @chrisrock “We were really concerned that victims were not only being left out of the jus… https://t.co/t3GLNk4iSd,2022-04-08 20:58:49+00:00,,Twitter for iPhone,0,0,0,0
2,darksprung,"RT @WORLDSTAR: According to reports, The motion picture academy has now banned #WillSmith from attending the #Oscars or any other academy e…",2022-04-08 20:58:40+00:00,u know,Twitter Web App,0,0,0,0
3,IrishOlly77,@chrisrock,2022-04-08 20:58:37+00:00,Rowlands Castle,Twitter for iPhone,0,0,0,0
4,janicio555,@Kun31Quang @guybolt2 @emassicard @chrisrock JE trouve çà dégueulasse de se moquer de la #maladie des gens...,2022-04-08 20:58:37+00:00,,Twitter Web App,0,0,1,0
5,aleidamgarza1,RT @criosreynoso: @nmas Y a @chrisrock nada  ¿? Que se mando un chiste muy fuers de lugar.,2022-04-08 20:58:37+00:00,,Twitter for iPhone,0,0,0,0
6,NYEntertain,"Oh well 🤷🏽‍♂️  Don’t do the slap if you can’t take the clap back. 

The Academy is saying “This is how we do it.” S… https://t.co/1wGxmgd6ZA",2022-04-08 20:58:35+00:00,"New York, USA ",Twitter for iPhone,3,0,0,0
7,Voltozo,Will Smith banned from Oscars for 10 years over Chris Rock slap #Oscars2022 #WillSmith #willsmithchrisrock… https://t.co/VPTXk8E51l,2022-04-08 20:58:14+00:00,,Twitter Web App,0,0,0,0
8,DyanytaCH,"Listo, es inadecuada la respuesta que tuvoWill, pero la pregunta ahora es ¿¿¿La academia terminara con ese humor li… https://t.co/33kXfgEGMj",2022-04-08 20:58:10+00:00,Colombia ,Twitter for Android,0,0,0,0
9,JMylare,@JonHarrisNews @frenkypras @DEADLINE @chrisrock @TheAcademy And yet Will Smith was the only who is banned for 10 ye… https://t.co/nNz2J7zICH,2022-04-08 20:58:08+00:00,,Twitter for iPhone,0,0,1,0
10,BrainTrustoo,RT @LeBinderxo: BREAKING NEWS: #WillSmith is BANNED from the #Oscars for 10 years for slapping #ChrisRock - but will be allowed to keep his…,2022-04-08 20:58:07+00:00,,Twitter for iPad,0,0,0,0
11,AnnickR13,@larueofficiel C'est du n'importe quoi 10 ans 🤷🏻‍♀️ c'est abusé ils lui ruiné sa réputation 🤦🏻‍♀️🤷🏻‍♀️#WillSmisth… https://t.co/F0zKjpjyfp,2022-04-08 20:57:59+00:00,"Istres, France",Twitter for Android,2,0,0,0
12,mattiacantalu,"RT @Adnkronos: Oscar, #WillSmith squalificato 10 anni per schiaffo a #ChrisRock. https://t.co/gBmM7aiRcd",2022-04-08 20:57:48+00:00,Italy 🇮🇹,Twitter for Android,0,0,0,0
13,Caligola87,"@IlContiAndrea Io lo trovo un provvedimento esagerato, e comunque @chrisrock non ha ancora chiesto scusa per quella… https://t.co/Dfg4026gzv",2022-04-08 20:57:44+00:00,"Dalmine, Lombardia",Twitter for Android,15,0,0,0
