,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,swirl_86,#WillSmith #JadaPinkettSmith #Tupac #ChrisRock #Oscars https://t.co/1p3IOan3pt,2022-04-10 07:57:53+00:00,Outside of the echochamber,Twitter for Android,0,0,0,0
1,Purple_Pebblez,#ChrisRock is just cashing on the #WillSmith scenario!,2022-04-10 07:56:54+00:00,"Orlando, FL / Karachi ",Twitter for iPhone,0,0,0,0
2,MsTazTruG,RT @SlackazRemix: 👀 Brother Tony Rock sends shots at Will &amp; Jada on stage. #chrisrock #willsmith https://t.co/hFLFT7u6GH,2022-04-10 07:53:54+00:00,"Dallas,Tx(Oak Cliff)",Twitter Web App,0,0,0,0
3,adamaadham,RT @MEMRIReports: Qatari Sociologist Dr. Abd Al-Aziz Al-Khazraj Al-Ansari: I Salute Will Smith for Defending His Wife; Arabs Who Lack Simil…,2022-04-10 07:51:25+00:00,,Twitter for Android,0,0,0,0
4,VivianAJohnsen,RT @mnmears: @StevieVanZandt Check out Bill Maher’s brilliant defense of @chrisrock and comedians everywhere. https://t.co/K5691ynw2a,2022-04-10 07:48:41+00:00,"Stovner, Oslo, Norway",Twitter for iPhone,0,0,0,0
5,GiftAkefe,i wonder whats wrong with our celebs these days. #WillSmith slaps #ChrisRock recently and now #ChristianoRonaldo sm… https://t.co/xBPYUVGpkr,2022-04-10 07:46:51+00:00,Johannesburg,Twitter for Android,1,0,0,0
6,Chris29082587,@wiley_tira @Pjames802 @overstreet_anne @TMZ @chrisrock Is that a question? Yes I do think they’d approve a joke li… https://t.co/zYtFApQTsE,2022-04-10 07:46:29+00:00,Australia,Twitter for iPhone,0,0,0,0
7,Templar_Mercy,"@KellyHo48933979 @iamlexstylz @chrisrock Here's a video explaining comedy.

https://t.co/GS7bOmE3rC",2022-04-10 07:46:22+00:00,Number 1 at the end of the bar,Twitter Web App,0,0,0,0
8,KhyatiKataria,@ANI If #WillSmith can be found guilty and facing the consequences even if he's absolutely right why not #ChrisRock… https://t.co/qJslBg6zAS,2022-04-10 07:45:56+00:00,,Twitter for Android,0,0,0,0
9,TheLincolnMan1,"@chrisrock A*
Not, everybody hates Chris .",2022-04-10 07:44:36+00:00,,Twitter for Android,0,0,0,0
10,deepcutreacts,@percius19 @MeekMillPR @TatyanaAli @chrisrock Same Hollywood elites that allowed Harvey Weinstein to rape and sexua… https://t.co/GRBuoAmyTx,2022-04-10 07:43:40+00:00,"Los Angeles, CA",Twitter for iPhone,0,0,0,0
11,GameGearGuru,"RT @LowHPComics: Kingdom Hearts Final Smith: Chris Rock Boss fight (Will Smith story mode)
#WilllSmith #ChrisRock #WillAndChris #willsmithm…",2022-04-10 07:41:50+00:00,Canada,GGGAdBot,0,0,0,0
12,deepcutreacts,@percius19 @MeekMillPR @TatyanaAli @chrisrock What it has to do with is the JUDGEMENT Will is getting as if he’s a… https://t.co/uCdNA0h9t9,2022-04-10 07:41:41+00:00,"Los Angeles, CA",Twitter for iPhone,0,0,0,0
13,prim3vikt,@chrisrock 57 year old shit starter I forgot who you even are ... Trying to play the good guy . Bullshit old fuck.… https://t.co/JG3bRrgzaO,2022-04-10 07:41:37+00:00,,Twitter for Android,0,0,1,0
14,Templar_Mercy,@KellyHo48933979 @iamlexstylz @chrisrock You're taking comedy too seriously.  Relax and understand that not everyon… https://t.co/bGuvgxRLNi,2022-04-10 07:41:22+00:00,Number 1 at the end of the bar,Twitter Web App,0,0,2,0
